2025-11-18T21:31:15.065618   f:437.782465254349 MHz.   payload(base32):QKTYAAIBO7XDMGAAAAN6CAABMSVQAABSNP7QCKQEAAAACTQAAAAAAAAAAAAAAAABAAAAAAAAAAAAAAAAAAAACAIBAEAQCAAAAF364NQYAAAHX6FOAAGM362LUWAZUALLFBDQ47QAAAAQAAAC3NUAAAAAAAAQAAAEXAAAAAAAO7XDMGABAEAQCAAAAAAACE47AAAAAALX5Y3BPXTYKKNEKMM27A======   P_pl:2.006685084002922e-06   P_noise:2.3101e-08
2025-11-18T21:32:14.924610   f:437.7784572819825 MHz.   payload(base32):QKTYAAIAO7XDMVABEMASGAJXDPHQAGYAAEAFAAADABBAC5IAWIALEAA2AAEQANQBFAAACAADAABQABIAAAAAAA3X5Y3FIACXABLP7GXRKD7ZC57OGZKAACYAAAAACAACAAAAGSYALEAF3ENMSKSTSJHL64======   P_pl:2.732944871306006e-06   P_noise:2.79822e-08
2025-11-18T21:32:15.070385   f:437.7785286907737 MHz.   payload(base32):QKTYAAIBO7XDMVAAAAN6EAABMRWQAABSNP7QCKQEAAAACTQAAAAAAAAAAAAAAAABAAAAAAAAAAAAAAAAAAAACAIBAEAQCAAAAF364NSUAAAHX6FQAAGM362LUWBNAALLFBDQ47QAAAAQAAAC3SPAAAAAAAAQAAAEXIAAAAAAO7XDMVABAEAQCAAAAAAACE47AAAAAALX5Y3FGC7OVAY6ZG44M4======   P_pl:2.3424222790357925e-06   P_noise:2.7982200000000003e-08
2025-11-18T21:33:14.917101   f:437.77240605868707 MHz.   payload(base32):QKTYAAIAO7XDNEABEMASGAJXDP2QAGYAAEAE2AADAB6QASIAWUALKAAXAAEQANQARQAACAADAABQABAAAAAAAA3X5Y3JAACQABH77GPUF37ZE57OG2IAACIAAAAACAACAAAAGTAAKIAFMUPSU4R6YLEXNI======   P_pl:1.1957981887511914e-06   P_noise:2.50221e-08
2025-11-18T21:33:15.063226   f:437.7725196980924 MHz.   payload(base32):QKTYAAIBO7XDNEAAAAN6CAABMQXAAABSNP7QCKQEAAAACTQAAAAAAAAAAAAAAAABAAAAAAAAAAAAAAAAAAAACAIBAEAQCAAAAF364NUQAAAHX6FSAAGM362LUWCAMALLFBDQ47QAAAAQAAAC3XKAAAAAAAAQAAAEXQAAAAAAO7XDNEABAEAQCAAAAAAACE47AAAAAALX5Y3I7BY5QJPWXA2VIA======   P_pl:1.6898447406866326e-06   P_noise:2.5130984660336013e-08
2025-11-18T21:34:14.914265   f:437.7683536066378 MHz.   payload(base32):QKTYAAIAO7XDNTABEMASGAJXDPVQAGYAAEAE2AADABJABAYAWUALKAA2AAEQANQBAMAAAAACAABAABAAAAAAAA3X5Y3MYACKABEP7EANMX7Y257OG3GAAAIAAAAACAACAAAAGTAAJMAE6ODV4PL3YFAERQ======   P_pl:2.355244936129647e-06   P_noise:2.90644e-08
2025-11-18T21:34:15.060038   f:437.76834003736184 MHz.   payload(base32):QKTYAAIBO7XDNTAAAAN6EAABMPYAAABSNP7QCKQEAAAACTQAAAAAAAAAAAAAAAABAAAAAAAAAAAAAAAAAAAACAIBAEAQCAAAAF364NWMAAAHX6FUAAGM362LUWCTYALLFBDQ47QAAAAQAAAC34FAAAAAAAAQAAAEXYAAAAAAO7XDNTABAEAQCAAAAAAACE47AAAAAALX5Y3MXEX4TNCMTAJZ6Q======   P_pl:1.7153300292184075e-06   P_noise:2.9064399999999997e-08
2025-11-18T21:35:14.912025   f:437.76644770689916 MHz.   payload(base32):QKTYAAIAO7XDOCABEMASGAJXDP2QAGYAAEAE2AADABBAASIAWUALKAA2AAEQANQARQAAAAABAAAQAAYAAAAAAA3X5Y3QQACDABBP7EHRN37ZA57OG4EAAAIAAAAACAACAAAAGTAAIQAET4TMCRHTVTPK3I======   P_pl:2.2929988846520494e-06   P_noise:2.28486e-08
2025-11-18T21:35:15.058578   f:437.7665109651076 MHz.   payload(base32):QKTYAAIBO7XDOCAAAAN6EAABMOZAAABSNP7QCKQEAAAACTQAAAAAAAAAAAAAAAABAAAAAAAAAAAAAAAAAAAACAIBAEAQCAAAAF364NYIAAAHX6FWAAGM362LUWDHEALLFBDQ47QAAAAQAAAC4BAAAAAAAAAQAAAEYAAAAAAAO7XDOCABAEAQCAAAAAAACE47AAAAAALX5Y3QP7V4SB7VIUQCSY======   P_pl:1.638803856829803e-06   P_noise:2.28486e-08
2025-11-18T21:36:14.913228   f:437.76568287262205 MHz.   payload(base32):QKTYAAIAO7XDORABFUASYAJXDPVQAGYAAEAE2AADAA5QASIAWUALKAA2AAEQANQARQAAAAABAAAQAAQAAAAAAA3X5Y3UIAB5AA577EHRIX7ZI57OG5CAAAIAAAAACAACAAAAGTIAHYAEEIF4DJLBOYYGCY======   P_pl:7.52691720686368e-07   P_noise:2.37883e-08
